"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上櫃日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址","公司網站內公司治理資訊專區網址"
"6212","理銘開發股份有限公司","理銘","建材營造","－","新竹市公道五路2段419號7樓","	07611076","曾森縣","曾森縣","曾森縣","總經理","葉良平","(03)6886188","1977/11/08","2002/12/26",新台幣                 10.0000元,1020000000,102000000,0,0,個別,每年,股東會,"台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","致遠聯合會計師事務所","張益銘","侯委&#26187;","LI MING","7F,No.419,Sec.2 Kung Dao Wu  Rd. ,Hsin Chu,Taiwan,R.O.C.","(03)6886189","fred@met.com.tw","http://www.met.com.tw","葉良平","財務副理","(03)6886188","fred@met.com.tw","http://www.met.com.tw","http://www.met.com.tw/finance.aspx"
"6217","中國探針股份有限公司","中探針","電子零組件業","－","新北市板橋區和平路24巷8號4樓","	22059031","陳志&#23791;","馮明欽","楊璽邁","副總經理","林文泓","02-29612525","1986/01/22","2003/01/09",新台幣                 10.0000元,1172100180,117210018,0,0,合併,每年,股東會,"凱基證券股份有限公司","02-23892999","台北市中正區重慶南路一段2號4樓","資誠聯合會計師事務所","王菘澤","吳仁杰","C.C.P.","4F., No.8, Ln. 24, Heping Rd.,Banqiao Dist., New Taipei City 220","02-29610355","info@pccp.com.tw","https://www.ccpcontactprobes.com/","楊璽邁","副總經理","02-29612525#503","tony_yang@pccp.com.tw","https://www.ccpcontactprobes.com/investor","https://www.ccpcontactprobes.com/tw/investor#block-companyrules"
"6218","豪勉科技股份有限公司","豪勉","通信網路業","－","台北市大同區承德路一段70號3樓","	12223097","彭以豪","蘇惠婉","蘇惠婉","總經理","劉怡君","(02)2559-6163","1979/04/26","2003/01/14",新台幣                 10.0000元,642620000,64262000,0,0,合併,每年,股東會,"凱基證券股務代理部","(02)2389-2999","台北市中正區重慶南路一段2號5樓","勤業眾信聯合會計師事務所","尤志峰","邱政俊","Hauman","3rd Fl., No. 70, Sec. 1, Chengde Rd.　Taipei, Taiwan, R.O.C.","(02)2549-2681","pr@hauman.com.tw","www.hauman.com.tw","劉怡君","副總經理","(02)2559-6163","pr@hauman.com.tw","https://www.hauman.com.tw/esg_tw.php?id=7","https://www.hauman.com.tw/webc/html/investor/02.aspx?kind=37"
"6219","富旺國際開發股份有限公司","富旺","建材營造","－","台中市西區大隆路20號4樓之5","	97447647","林宗毅","林祐任","陳永和","經理","林宗毅","04-23273030","1997/04/23","2003/02/26",新台幣                 10.0000元,1249670900,124967090,0,0,合併,每季,董事會,"元富證券股份有限公司","02-27686668","台北市光復北路11巷35號B1樓","資誠聯合會計師事務所","劉美蘭","王玉娟","FULL WANG","4F.-5, No.20, Dalong Rd., West Dist.,Taichung City 40310, Taiwan (R.O.C.)","04-23268874","fw0459@fwgroup.com.tw","https://www.fwgroup.com.tw/","陳永和","經理","04-2327-3030","fw0459@fwgroup.com.tw","https://www.fwgroup.com.tw/investor/","https://www.fwgroup.com.tw/investor/"
"6220","岳豐科技股份有限公司","岳豐","電子零組件業","－","桃園市新屋區中山東路二段130巷12-9號","	45911735","葉春榮","林森褔","蔡瑞華","總經理","賴明芳","03-4778846","1983/09/03","2003/01/09",新台幣                 10.0000元,1464626400,146462640,0,0,合併,每年,董事會,"永豐金證券股份有限公司","02-23816288","台北市博愛路17號3樓","安侯建業聯合會計師事務所","謝秋華","李&#16689;儀","YFC-BONEAGLE","NO12-9,130th LANE. SECTION 2,CHUNG SHAN E,ROAD,HSINWU,TAOYUAN 32741,TAIWANHSINWU,TAOYUAN 32741,TAIWAN","03-4772340","Speaker@cables.com.tw","www.cables.com.tw","蔡瑞華","總經理","03-4778846","Speaker@cables.com.tw","https://www.cables.com.tw/manager_6-2.html","https://www.cables.com.tw/manager-2.html"
"6221","晉泰科技股份有限公司","晉泰","資訊服務業","－","新竹市光復路二段289號7F","	84981323","昇鋒投資股份有限公司","楊倉富/黃昱斌","林永紳","經理","陳美喻","03-5163089","1994/06/24","2003/01/06",新台幣                 10.0000元,1685912060,168591206,0,0,合併,每年,股東會,"國票綜合證券(股)公司股務代理部","02-25288988","105411台北市松山區南京東路五段188號15樓","群智聯合會計師事務所","呂松裕","張鈞富","Genesis　","7F, No.289, Sec.2, Kuang Fu Rd.,　Hsin-Chu City 300, Taiwan, R.O.C.","03-5163063","IR@genesis.com.tw","https://www.genesis.com.tw/","林永紳","經理","03-5163089","IR@genesis.com.tw","https://www.genesis.com.tw/tw/about/index.aspx?root=10&kind=19","https://www.genesis.com.tw/tw/investor/03.aspx?kind=3"
"6222","立軒開發建設股份有限公司","立軒","光電業","－","新北市林口區文化一路一段258號8樓","	22182927","陳銘鴻","李雪華","池曉鈴","經理","林惠琴","26918000","1986/08/15","2003/01/09",新台幣                 10.0000元,705888780,70588878,53678118,0,合併,每年,股東會,"群益金鼎證券股份有限公司","2702-3999","台北市大安區敦化南路二段97號B2","安侯建業聯合會計師事務所","黃欣婷","池世欽","Li Hsuan","8F., No. 258, Sec. 1, Wenhua 1st RdLinkou Dist.,New Taipei City,Taiwan","26917000","sharonchih@sotac.com.tw","www.sotac.com.tw/web/index/index.jsp?lang=tw","池曉鈴","會計部經理","26918000*218","sharonchih@sotac.com.tw","http://www.sotac.com.tw/web/investment/investment.jsp?lang=tw","－"
"6223","旺矽科技股份有限公司","旺矽","半導體業","－","302新竹縣竹北市中和街 155號","	89647050","葛長林","郭遠明","邱靖斐","董事長特別助理","莊潔志","03-5551771","1995/07/25","2003/01/06",新台幣                 10.0000元,979813090,97981309,0,0,合併,每年,董事會,"華南永昌綜合證券股份有限公司","02-27186425","台北市民生東路四段54號4樓","日正聯合會計師事務所","巫貴珍","陳燦煌","MPI","No.155, Chung-Ho St.Chu-Pei City,Hsinchu Hsiang,Taiwan,R.O.C","03-5518381","angel.tsai@mpi.com.tw","www.mpi.com.tw","邱靖斐","董事長特別助理","035551771-8000","investor@mpi.com.tw","https://www.mpi.com.tw/investors-relationship/stakeholder-contacts/","https://www.mpi.com.tw/investors-relationship/corporate-governance/"
"6227","茂綸股份有限公司","茂綸","電子通路業","－","新北市新店區北新路三段207-2號14樓","	20811962","吳偉國","莊文杰","張聖鑫","副總經理","章政群","(02)8913-2200","1979/02/08","2003/01/14",新台幣                 10.0000元,761117860,76111786,0,0,合併,每年,董事會,"群益金鼎證券股份有限公司","27023999","台北市敦化南路二段97號B2","安永聯合會計師事務所","張正道","楊弘斌","Macnica Galaxy","14F,207-2,Sec.3,Peihsin Rd.,Hsintien Dist.,New Taipei Taiwan,R.O.C","(02)8913-2277","Jeffrey.chang@macnica.com","https://www.macnica.com/apac/galaxy/zh_tw/","蘇柏宇","經理","(02)8913-2200","ted.su@macnica.com","https://www.macnica.com/apac/galaxy/zh_tw/investors/stakeholders/","https://www.macnica.com/apac/galaxy/zh_tw/investors/corporate-governance/"
"6228","全譜科技股份有限公司","全譜","電腦及週邊設備業","－","新北市汐止區大同路一段239號7樓","	84560006","高偉超","曾治元","陳素花","財務長","蔡彩華","86921800","1993/09/20","2003/01/21",新台幣                 10.0000元,260000000,26000000,15327092,0,合併,每年,股東會,"台新證券股務代理部","25048125","台北市建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","邱鏞銘","方蘇立","PIE","7F.,No.239,Sec.1,Datong Rd.,Xizhi Dist.,Hsi Chih,Taipei Hsien,221 Taiwan,R.O.C","86921860","carol@scanace.com.tw","www.scanace.com","陳素花","財務長","86921800-305","Carol@scanace.com.tw","www.scanace.com","－"
"6229","研通科技股份有限公司","研通","半導體業","－","新北市汐止區新台五路一段99號31樓之12","	86491265","許劍郎","黃正華","黃正華","總經理","李偉任","(02)26971318","1992/03/02","2003/01/14",新台幣                 10.0000元,403607000,40360700,4720000,0,合併,每年,股東會,"台新證券股務代理部","(02)2504-8125","台北市建國北路一段96號B1","安侯建業聯合會計師事務所","莊鈞維","陳彥富","V-TAC","31.-12,No. 99,Sec.1,Xintai 5th Rd.,Xizhi Dist.,NEW TAIPEI CITY XIZHI ,TAIWAN R.O.C","(02)26971260","spokes@vtac.com.tw","www.vtac.com.tw","李偉任","資深經理","02-26971318#105","allan.lee@vtac.com.tw","www.vtac.com.tw","www.vtac.com.tw/governance_tw.php?id=18"
"6231","系微股份有限公司","系微","資訊服務業","－","台北市中山區建國北路二段120號16樓","	16627697","王志高","王彥棋","徐心吾","財會協理","李佩燕","66083688","1998/09/18","2003/01/23",新台幣                 10.0000元,456521860,45652186,0,0,合併,每年,董事會,"凱基證券股份有限公司","23892999","台北市重慶南路一段2號4樓","安侯建業聯合會計師事務所","吳政諺","陳俊光","Insyde","16F., No.120, Sec. 2, Jianguo N. Rd., Zhongshan DistrictTaipei, Taiwan, R.O.C.","66083689","ir@insyde.com","www.insyde.com","徐心吾","徐心吾","886-2-6608-3688","ir@insyde.com","https://www.insyde.com/zh-hant/investor-relations/corporate-governance/structure","https://www.insyde.com/zh-hant/investor-relations/"
"6233","旺玖科技股份有限公司","旺玖","半導體業","－","台北市南港路三段48號7樓","	16177572","張景棠","張景棠","張景棠","董事長","李光世","02-26546363","1997/11/13","2003/02/20",新台幣                 10.0000元,810218960,81021896,0,0,合併,每年,董事會,"凱基證券股務代理部","02-23892999","台北市中正區重慶南路一段2號5樓","安侯建業聯合會計師事務所","黃泳華","余聖河","PROLIFIC","7F, NO.48, Sec.3, Nan Kang Rd., Nan Kang,Taipei 115607, Taiwan, R.O.C","02-26546161","ir@prolific.com.tw","www.prolific.com.tw","李光世","財務長","02-26546363","ir@prolific.com.tw","https://www.prolific.com.tw/??·~????/§Q?`???Y?H±M°?/","https://www.prolific.com.tw/§????H°T?§/???q?v?z±M°?/?????[?c/"
"6234","高僑自動化科技股份有限公司","高僑","光電業","－","台中市437大甲區日南里工七路1號","	23712277","李義隆","陳蓬萊","陳蓬萊","總經理","李妮晏","04-26822168","1990/05/02","2003/03/12",新台幣                 10.0000元,1003863980,100386398,0,0,合併,每年,股東會,"凱基證券股份有限公司","02-23148800","台北市100重慶南路一段2號5樓","安侯建業聯合會計師事務所","陳燕慧","張字信","TERA AUTO","No.1 Industrial Park 7Rd., Tachia,Taichung Hsien, Taiwan, R.O.C.　　","04-26820567","financial@teraauto.com.tw","http://www.teraauto.com.tw/","陳蓬萊","總經理","04-7911189 ext.868","cpl@teraauto.com.tw","http://www.teraauto.com.tw/ab.php?id=117","http://www.teraauto.com.tw/investors2.html"
"6236","中湛股份有限公司","中湛","其他","－","台中市南屯區公益路二段51號10樓A室","	16094290","林岳鋒","林岳鋒","林岳鋒","董事長","吳宜芳","04-23281939","1997/10/02","2003/03/31",新台幣                 10.0000元,416540390,41654039,36600000,0,合併,每年,股東會,"群益金鼎證券股份有限公司","(02)27035000","106台北市大安區敦化南路二段97號B2","聯捷聯合會計師事務所","邱烺民","林季亭","Neith Corp.","Room A, 10F., No. 51, GongYi Road SEction 2, NanTun,Taichung, Taiwan 408","04-23281936","evonnewu@neithcorp.com","www.neithcorp.com","吳宜芳","公司治理主管","04-23281939","evonnewu@neithcorp.com","https://www.neithcorp.com/product.php?_path=product_detail&upid=59","https://www.neithcorp.com/product.php?_path=product_detail&upid=2"
"6237","驊訊電子企業股份有限公司","驊訊","半導體業","－","台北市市民大道四段100號6樓","	86315535","鄭期成","李建榮","李建榮","總經理","何宜成","02-87731100","1991/12/05","2003/04/21",新台幣                 10.0000元,796453710,79645371,0,0,合併,每年,董事會,"宏遠證券股份有限公司股務代理部","02-23268818","台北市信義區信義路四段236號3樓","資誠聯合會計師事務所","陳憲正","林瑟凱","CMEI","6F., 100, Sec. 4, Civil BoulevardTaipei, Taiwan, R.O.C.","02-87732211","ir@cmedia.com.tw","http://www.cmedia.com.tw","何宜成","副總經理","02-87731100","ir@cmedia.com.tw","https://www.cmedia.com.tw/tw/ir","https://www.cmedia.com.tw/tw/ir"
"6240","松崗國際興業股份有限公司","松崗","資訊服務業","－","臺北市忠孝西路1段50號11樓","	97446128","湯順甄","湯順甄","顏雅蕙","協理","許雅琳","02-23830383","1997/04/19","2003/05/30",新台幣                 10.0000元,228673700,22867370,0,0,合併,每年,股東會,"統一綜合證券股份有限公司","02-2747-8266","台北市松山區東興路8號B1樓","資信聯合會計師事務所","戴至柔","黃增國","Sung  Gang","11F,No.50,Sec.1,Chung Hsiao W Rd.,Taipei,Taiwan R.O.C.","02-23810393","annie@kingsinfo.com.tw","https://www.sunggang.com.tw/","許雅琳","經理","02-23830383","annie@kingsinfo.com.tw","annie@kingsinfo.com.tw","－"
"6241","鑫永洋科技股份有限公司","鑫永洋","通信網路業","－","台南市709安南區工業二路82號","	86504769","孫秀梅","謝景惠","謝景惠","總經理","林雅芬","06-3840077","1992/03/28","2003/04/08",新台幣                 10.0000元,487000000,48700000,16555185,0,個別,每年,股東會,"群益金鼎證券股份有限公司","(02)2702-3999","106420台北市大安區敦化南路二段97號B2","立本台灣聯合會計師事務所","張書成","劉克宜","AMIGO","No.82,Gongye 2nd Rd., Annan Dist.,Tainan City 709Tainan,Taiwan.R.O.C.","06-3843960","public@amigo.com.tw","www.amigo.com.tw","林雅芬","財務主管","06-3840077","public@amigo.com.tw","https://www.amigo.com.tw/interested-parties/","https://www.amigo.com.tw/sitemap/"
"6242","立康生醫事業股份有限公司","立康","生技醫療業","－","台南巿永康區王行里環工路29號","	12549828","鄭育修","鄭育修","莊祐霖","協理","高碧婕","(06)2015859","1985/04/16","2003/04/23",新台幣                 10.0000元,318065000,31806500,641407,0,合併,每年,股東會,"福邦證券股份有限公司股務代理部","(02)23711658","台北市中正區忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","李季珍","廖鴻儒","LI KANG","No.29, Huangong Rd., Yongkang Dist.,Tainan City 71041, Taiwan (R.O.C.)","(06)2018467","likangbio@herbalmed.com.tw","http://likangbio.com","高碧婕","經理","(06)2012452","selena3691@herbalmed.com.tw","http://www.likangbio.com/zh-tw/a4-2239/%E5%88%A9%E5%AE%B3%E9%97%9C%E4%BF%82%E4%BA%BA%E5%B0%88%E5%8D%","－"
"6244","茂迪股份有限公司","茂迪","光電業","－","新北市深坑區北深路3段248號6樓","	20889546","曾永輝","王丁召/林煥順","王丁召","財務長","朱宜珊","(06)5050789","1981/06/03","2003/05/15",新台幣                 10.0000元,3870418750,387041875,0,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)6636-5566","10008台北市中正區重慶南路一段83號5樓","安侯建業聯合會計師事務所","黃明宏","楊雲筑","MOTECH","6F, No. 248, Sec. 3, Bei-Shen Road, Shen-Keng DistrictNew Taipei City,Taiwan","(06)5051789","ir@motech.com.tw","www.motech.com.tw","朱宜珊","經理","06-5050789","ir@motech.com.tw","https://www.motech.com.tw/investors/governance.php","https://www.motech.com.tw/investors/governance.php"
"6245","立端科技股份有限公司","立端","通信網路業","－","新北市汐止區大同路2段173號7樓","	22327466","周逸文","王葆儀、周孟賢","周旭龍","資深副總","林怡欣","02-86926060","1986/10/30","2003/05/19",新台幣                 10.0000元,1466083030,146608303,0,0,合併,每年,董事會,"宏遠證券股份有限公司","02-23268818","106台北市大安區信義路四段236號3樓","安侯建業聯合會計師事務所","吳仲舜","王勇勝","Lanner　","7F, No. 173, Sec. 2,  Datong Road, Xizhi District,　New Taipei  City 221, Taiwan　　　","02-86926102","catherine_lin@lannerinc.com","www.lannerinc.com","林怡欣","董事長室秘書","86926060","catherine_lin@lannerinc.com","https://www.lannerinc.com/investor/","https://ppt.cc/fLbTZx"
"6246","臺龍電子股份有限公司","臺龍","光電業","－","新北市新莊區思源路332巷7號3樓","	12386388","許采彤","舒逸豪","舒逸豪","董事","高宏成","(02)22772828","1982/11/13","2003/06/18",新台幣                 10.0000元,378514150,37851415,22853440,0,合併,每年,股東會,"華南永昌綜合證券股份有限公司","(02)27186425","臺北市民生東路4段54號4樓","德昌聯合會計師事務所","陳裕勳","陳秀莉","TTFIC","3F., No. 7, Ln. 332, Siyuan Rd., Xinzhuang Dist., New Taipei City 242, TaiwanNEW TAIPEI CITY, TAIWAN. R.O.C.","(02)22990520","tl-sales@tai-lon.com","www.tai-lon.com","楊璧紅","財務部協理","02-22772828","tl-sales@tai-lon.com","www.tai-lon.com/investor/investor_cid6.html","https://www.tai-lon.com/investor/investor_cid5.html"
"6248","沛波鋼鐵股份有限公司","沛波","鋼鐵工業","－","彰化縣鹿港鎮經建十一路3號","	38432767","顏慶利","黃霈櫻","黃霈櫻","總經理","王惠玲","04-7530578","1984/05/16","2003/09/03",新台幣                 10.0000元,999561490,99956149,0,0,合併,每年,董事會,"康和綜合證券股份有限公司","(02)8787-1118","110台北市信義區基隆路一段176號B1","資誠聯合會計師事務所","徐惠榆","田中玉","TMP","No. 3,Jingjian 11th Rd.,Lukang Township, Changhua County, Taiwan","04-7533028","tmp@tmpco.com.tw","www.tmpco.com.tw","王惠玲","經理","04-7530578","tmp@tmpco.com.tw","https://www.tmpco.com.tw/stakeholder-engagement/","https://www.tmpco.com.tw/corporate-governance/"
"6259","百徽股份有限公司","百徽","電子零組件業","－","台北市內湖區瑞湖街199號3樓","	84497335","張傑民","李代祥","羅偉昌","財務長","洪麗如","02)8792-7788","1993/12/20","2003/09/17",新台幣                 10.0000元,267661460,26766146,11412448,0,合併,每半會計年度,董事會,"兆豐證券股份有限公司","02-33930898","台北市忠孝東路二段９５號８樓","馬施云大華聯合會計師事務所","趙翊棋","黃俊諺","BULLWILL","3F., No.199,Ruihu St.,Neihu Dist.,Taipei,Taiwan .","02)8792-6222","grant@bullwill.com.tw","http://www.bullwill.com.tw","羅偉昌","財務長","(02)8792-7788#157","grant@bullwill.com.tw","http://www.bullwill.com.tw/investor_interested.php","https://www.bullwill.com.tw/investor_corporate_principles.php"
"6261","久元電子股份有限公司","久元","半導體業","－","新竹市科學工業園區科技路5號4F","	86244737","汪秉龍","蕭維唐","陳巧芬","財務部副處長","鄭惠如","03-6669968","1991/07/22","2004/03/29",新台幣                 10.0000元,1284979890,128497989,0,0,合併,每半會計年度,董事會,"群益金鼎證券股份有限公司","02-27023999","台北市敦化南路二段97號地下室2樓","勤業眾信聯合會計師事務所","張雅芸","蔡美貞","YTEC","4F, No.5, Technology Rd., Science-Based Industrial Park,Hsin-Chu, Taiwan, R.O.C.","03-6662951","fannie@ytec.com.tw","www.ytec.com.tw","陳巧芬","財務部副處長","03-6669968 Ext: 1805","fannie@ytec.com.tw","https://www.ytec.com.tw/Stakeholder.php","https://esg.ytec.com.tw/"
"6263","普萊德科技股份有限公司","普萊德","通信網路業","－","新北市新店區民權路96號10樓","	84117341","陳清港","陳清港","林滿足","財務部財務長","吳雪如","2219-9518","1993/01/05","2003/09/17",新台幣                 10.0000元,625009640,62500964,0,0,合併,每年,董事會,"元大證券股份有限公司","2586-5859","臺北市大安區敦化南路2段67號地下一樓","正風聯合會計師事務所","林啟平","曾國富","Planet","　　10F.,No.96, Minquan Rd., Xindian Dist.,　　New Taipei City 231, Taiwan (R.O.C.)","2218-2248","natalie@planet.com.tw","www.planet.com.tw","林滿足","財務部財務長","2219-9518 #603","natalie@planet.com.tw","www.planet.com.tw/tw/ir/corporate-governance","www.planet.com.tw/tw/ir/corporate-governance"
"6264","富裔實業股份有限公司","富裔","建材營造","－","台北市信義區松仁路277號18樓","	97477509","祝文定","祝文定","祝泓真","特助","闕明達","(02)28834707","1997/07/02","2004/02/24",新台幣                 10.0000元,1363552910,136355291,50130827,0,合併,每年,股東會,"元大證券(股)公司股務代理部","(02)2586-5859","臺北市大安區敦化南路2段67號地下一樓","勤業眾信聯合會計師事務所","莊文源","楊清鎮","KL","18F No.277,Songren Rd., Xinyi Dist.,Taipei Taiwan, R.O.C.","(02)28830023","jameschu06@kingland.com.tw","www.kingland.com.tw","祝泓真","特助","(02)28834707","jameschu06@kingland.com.tw","http://www.kingland.com.tw/TradChinese/Departments/Stakeholder","－"
"6265","方土昶股份有限公司","方土昶","電子通路業","－","新北市新店區寶中路92號10樓","	16436439","張政文","張政文","林芳燕","協理","謝佩君","(02)2916-1997","1998/01/22","2003/10/24",新台幣                 10.0000元,1181721510,118172151,0,0,合併,每年,董事會,"中國信託商業銀行股份有限公司","(02)6636-5566","臺北市重慶南路一段83號五樓","資誠聯合會計師事務所","涂展源","黃世鈞","KCU","10F, NO.92, Pao Chung Road, Xindian Dist.,　New Taipei City , Taiwan, R.O.C.　　","(02)2916-2262","FangYan.Lin@kc-uppertech.com","http://www.kc-uppertech.com/","林芳燕","發言人","(02)2916-1997","FangYan.Lin@kc-uppertech.com","www.kc-uppertech.com","－"
"6266","泰詠電子股份有限公司","泰詠","電子零組件業","－","新竹市香山區埔前里牛埔東路480號","	23576977","崔世和","王政豐","王政豐","總經理","周美津","03-5386139","1990/02/15","2004/04/29",新台幣                 10.0000元,1538716410,153871641,0,0,合併,每年,股東會,"永豐金證券股份有限公司","02-23816288","台北市中正區博愛路17號3樓","勤業眾信聯合會計師事務所","林心彤","陳明煇","TOP UNION　　","No.480, Nioupu E. Rd.,　　Hsinchu, Taiwan, R.O.C.　","03-5386138","spokesman2@topunion.com.tw","http://www.topunion.com.tw","彭美華","會計","03-5386139#113","pmw@topunion.com.tw","https://www.topunion.com.tw/zh-tw/shareholders-meeting","－"
"6270","倍微科技股份有限公司","倍微","電子通路業","－","新北市汐止區新台五路一段75號5樓","	86882278","傅江松","傅江松","黃美津","總管理處總經理","李志強","02-26980098","1992/10/20","2003/09/17",新台幣                 10.0000元,721457590,72145759,0,0,合併,每年,董事會,"凱基證券股份有限公司","02-23148800","台北市重慶南路一段2號5樓","資誠聯合會計師事務所","林一帆","蔡蓓華","PCT","5F,No. 75, Sec. 1, Sintai 5th RdSijhih City, Taipei , Taiwan 221, R.O.C.","02-26980096","public@pct.com.tw","http://www.pct.com.tw","黃美津","總管理處總經理","(02)2698-0098#220","public@pct.com.tw","http://www.pct.com.tw","－"
"6274","台燿科技股份有限公司","台燿","電子零組件業","－","新竹縣竹北市博愛街803號","	04226091","辛忠衡","陳正益","黃文旭","副總經理","黃怡仁","03-5551103","1974/05/22","2003/12/18",新台幣                 10.0000元,2886993870,288699387,0,0,合併,每年,董事會,"永豐金證券股份有限公司","02-23816288","台北市博愛路17號3樓","勤業眾信聯合會計師事務所","翁博仁","褚世蘭","tuc","803, Po Ai St., Chupei CityHsinchu Hsien ,  Taiwan R.O.C.","03-5551666","www.tuc.com.tw","www.tuc.com.tw","黃文旭","副總經理","03-5551103","ivon.huang@tuc.com.tw","http://www.tuc.com.tw/zh-tw/corporate/id/13","https://www.tuc.com.tw/zh-tw/corporate"
"6275","元山科技工業股份有限公司","元山","電子零組件業","－","高雄市仁武區仁發六路6號","	22264722","陳冠宏","劉賢文","劉賢文","總經理","梁湘宜","(07)3713588","1987/03/10","2004/12/23",新台幣                 10.0000元,792570750,79257075,0,0,合併,每年,董事會,"福邦證券股份有限公司","(02)2371-1658","台北市中正區忠孝西路1段6號6樓","安侯建業聯合會計師事務所","許振隆","陳永祥","Y.S.TECH","No. 6, Renfa 6th Rd., Renwu DistKaohsiung City, Taiwan, ROC","(07)3742027","ystech@ystech.com.tw","www.ystech.com.tw","劉賢文","總經理","(07)3713588","ystech@ystech.com.tw","https://www.ystech.com.tw/investors_15.html","https://www.ystech.com.tw/sustainability_3.html"
"6276","安鈦克科技股份有限公司","安鈦克","電腦及週邊設備業","－","台北市內湖區洲子街107號8樓","	34235759","李益昌","李知達","陳明勇","營運長","陳束燕","02-2799-0022","1978/10/21","2003/10/30",新台幣                 10.0000元,220430000,22043000,9699498,0,合併,每年,董事會,"永豐金證券股務代理部","02-23816288","台北市博愛路17號3樓","安侯建業聯合會計師事務所","吳俊源","陳政學","Antec","8F., No. 107, Jhouzih St., Neihu District,Taipei City 11493, Taiwan, R.O.C.　","02-2799-3435","investor@antec.com","http://www.antec.com","羅淑惠","公司治理主管","02-2799-0022","investor@antec.com","https://antec.com/investor-box","https://antec.com/investor-box"
"6279","胡連精密股份有限公司","胡連","電子零組件業","－","新北市汐止區福德一路342巷1號","	20759430","張子雄","胡盛清","高士翔","總經理室IR經理","張嘉琪","(02)26940551","1977/07/09","2003/11/26",新台幣                 10.0000元,1190157360,119015736,0,0,合併,每年,股東會,"永豐金證券股份有限公司","(02)23816288","台北市博愛路17號3樓","勤業眾信聯合會計師事務所","施俊弘","鄭旭然","HU LANE　","No. 1, Ln. 342, Fude 1st Rd., Xizhi DistNew Taipei City 221010 , Taiwan (R.O.C.)","(02)26941062","hulane@hulane.com.tw","https://www.hulane.com.tw/","高士翔","總經理室IR經理","(02)26940551#60010","john.kao@hulane.com.tw","https://www.hulane.com.tw/corporate-governance?id=3053#viewfile","https://www.hulane.com.tw/corporate-governance"
"6284","佳邦科技股份有限公司","佳邦","電子零組件業","－","苗栗縣竹南鎮公義里11鄰科義街11號","	16599215","焦佑衡","陳培真","曾華成","財務會計中心代處長","吳弋凡","037 585 555","1998/06/23","2004/06/29",新台幣                 10.0000元,1489803410,148980341,0,0,合併,每年,股東會,"元大證券股份有限公司股務代理部","(02)2586-5859","台北市大安區敦化南路2段67號地下一樓","安侯建業","黃海寧","于紀隆","INPAQ　　","No.11, Ke-Yi St.,Chunan, Miaoli 350,Taiwan, R.O.C.　　","037 585 511","gary.tseng@inpaq.com.tw","www.inpaq.com.tw","曾華成","財務會計中心代處長","037-585555","gary.tseng@inpaq.com.tw","www.inpaq.com.tw","https://www.inpaq.com.tw/governance1.php"
"6290","良維科技股份有限公司","良維","電子零組件業","－","台北市長安東路一段36號10樓","	11298247","李淳正","李淳正","李博宇","董事長特助","魏奚鈴","02-25433567","1972/09/05","2005/06/03",新台幣                 10.0000元,1591307240,159130724,0,0,合併,每年,董事會,"中國信託商業銀行股份有限公司","02-66365566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","蕭春鴛","林佳鴻","LONGWELL　　","10th FL., No.36, Sec. 1, Chang An E. RoadTaipei, Taiwan, R.O.C.　　","02-25681488","LW6290@longwell.com.tw","http://www.longwell.com","李博宇","董事長特助","02-25433567#314","paul.lee@longwell.com.tw","http://www.longwell.com.tw/Investment/tou-zi.asp","－"
"6291","沛亨半導體股份有限公司","沛亨","半導體業","－","新竹縣竹北市博愛街945號","	86541238","黃子瑋","陳銘俊","黃子瑋","董事長","陳銘俊","03-5535565","1992/01/20","2004/01/28",新台幣                 10.0000元,420000000,42000000,0,0,合併,每年,董事會,"中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5樓","安侯建業聯合會計師事務所","黃海寧","鄭安志","AIC","No.945, Bo'ai St., Zhubei City,Hsinchu, Taiwan, R.O.C.","03-5772500","PR@analog.com.tw","www.analog.com.tw","林春美","專案副理","03-5535565","PR@analog.com.tw","https://www.analog.com.tw/investors_D_01.html","https://www.analog.com.tw/investors_B.html"
